,G1,G10,G15,G23,G25,G37,G38,G44,G45,G54,G55,G57,G62,G63,G64,G65,G66,G67,G69,G72,G73,G75,G82,G85,G87,G92,G99,G5,G26,G36,G40,G42,G43,G46,G83,G90,G91,G93,G96,G98,G100,G2,G3,G4,G6,G7,G8,G9,G11,G12,G13,G14,G16,G17,G18,G19,G20,G21,G22,G24,G27,G28,G29,G30,G31,G32,G33,G34,G35,G39,G41,G47,G48,G49,G50,G51,G52,G53,G56,G58,G59,G60,G61,G68,G70,G71,G74,G76,G77,G78,G79,G80,G81,G84,G86,G88,G89,G94,G95,G97,y_G9
113,0.1715987,0.465627,0.0047481,0.1959333,0.1408594,0.5300568,0.0987215,0.4445513,0.7838617,0.2792653,0.4343394,0.2680715,0.2624865,0.6588127,0.4595545,0.4647107,0.293184,0.2696038,0.3653135,0.0297497,0.0239074,0.4272066,0.1259808,0.5321807,0.0994294,0.3419912,0.6374437,0.5759855,0.7536116,0.5964011,0.6212395,0.6633149,0.6303333,0.5938237,0.7136316,0.6633426,0.6620201,0.6158791,0.6107338,0.6473114,0.6944073,0.3036155,0.580169,0.3473733,0.0206287,0.7196296,0.3217425,0.0,0.0093472,0.36593,0.0263712,0.0284204,0.0892233,0.3018576,0.4306888,0.0440892,0.0039788,0.063173,0.1834422,0.1326126,0.4391485,0.2966001,0.1681818,0.5081384,0.236928,0.0233333,0.2340058,0.0995899,0.2742313,0.0498961,0.0450528,0.5844902,0.5608498,0.3796573,0.1436055,0.5638983,0.6870618,0.3229907,0.4342342,0.2950823,0.0814707,0.2026612,0.0305366,0.5021313,0.0373399,0.1097092,0.0963901,0.606898,0.0322645,0.1151099,0.091675,0.0245424,0.3659083,0.1920279,0.2097159,0.0951328,0.0355881,0.3800556,0.4349396,0.2753013,0.009978
114,0.1300408,0.501367,0.0044458,0.1069586,0.113959,0.6259786,0.1211806,0.4142559,0.6869611,0.2458908,0.5396331,0.2576742,0.2467956,0.5942362,0.3961657,0.5715127,0.2280935,0.3191286,0.4302531,0.0190839,0.037443,0.3639303,0.1634163,0.6044758,0.1505243,0.483834,0.5193754,0.6746337,0.6349089,0.3058007,0.6412577,0.7490293,0.5772635,0.6596393,0.5067867,0.7776513,0.6688973,0.6241948,0.631353,0.6609869,0.574834,0.2107759,0.539716,0.375383,0.0488792,0.7211083,0.4521221,0.0,0.0110133,0.3295401,0.0535773,0.0216042,0.127684,0.3587403,0.4948106,0.0500239,0.0036519,0.0362237,0.1591948,0.1001893,0.4319337,0.3522563,0.1950987,0.4146444,0.1816376,0.0281614,0.2630638,0.1341674,0.5729985,0.0374615,0.0438733,0.6210342,0.5558521,0.4423062,0.1529045,0.6089281,0.5892196,0.3635922,0.4776284,0.2891473,0.0596495,0.2285724,0.0247675,0.4669022,0.0088488,0.1714784,0.0370424,0.6428297,0.015422,0.1776182,0.1570551,0.0280217,0.2689722,0.1898242,0.2191566,0.067811,0.0363286,0.3527003,0.372077,0.231024,0.0192901
115,0.4300727,0.3872325,0.0176697,0.2705625,0.1404331,0.2596087,0.1110922,0.4741016,0.5972109,0.1814105,0.5247564,0.2228704,0.3319687,0.7092314,0.3838163,0.3376526,0.4400243,0.3556871,0.3075726,0.0952689,0.0645315,0.4397047,0.1392752,0.5482009,0.197052,0.3388853,0.6101481,0.6660179,0.6606408,0.6511782,0.6141878,0.5617127,0.6778422,0.6711304,0.5729337,0.5880106,0.6085629,0.6065893,0.6974938,0.613943,0.5373869,0.3220443,0.5118362,0.4608992,0.051179,0.571743,0.5308034,0.0,0.0053289,0.3688786,0.0334183,0.0157368,0.1170573,0.3519664,0.4882328,0.0480495,0.006161,0.0476554,0.1861195,0.4058304,0.5344807,0.3926002,0.3536674,0.4760877,0.2590901,0.0270152,0.2401912,0.1033923,0.6163137,0.0560198,0.0244539,0.5398864,0.5018742,0.3492155,0.2030303,0.5887777,0.6305586,0.366029,0.4289962,0.1991576,0.1223474,0.3332416,0.1712934,0.517426,0.0128048,0.2812974,0.4082071,0.6923664,0.048203,0.0998803,0.1684101,0.023961,0.4305641,0.232174,0.1556461,0.0779226,0.0468725,0.3879252,0.3666484,0.307152,0.0047494
116,0.0923309,0.4891232,0.0081402,0.0859471,0.1452488,0.678102,0.0533826,0.4720714,0.5455107,0.2188176,0.5823894,0.1937576,0.2655589,0.5986207,0.4088657,0.3713286,0.3526059,0.321282,0.4236274,0.0304152,0.0321704,0.4072391,0.1473178,0.585789,0.1469629,0.4976577,0.5834212,0.5811797,0.7046743,0.6269207,0.6589811,0.6558254,0.6542307,0.6552023,0.6096527,0.612611,0.6115621,0.6766092,0.7171074,0.6148729,0.5729195,0.1945883,0.5020769,0.3054027,0.036904,0.571644,0.3615877,0.0,0.0153153,0.3494863,0.0367269,0.0224287,0.0869948,0.3406715,0.6437231,0.0834222,0.0013613,0.0681167,0.210656,0.0995944,0.4741351,0.3596084,0.1957177,0.4247553,0.1915172,0.0172813,0.1934703,0.0862788,0.6212357,0.0470289,0.0497716,0.6397443,0.5868753,0.4761046,0.1435837,0.5294801,0.5771866,0.4329379,0.3238408,0.2599564,0.0775158,0.1589749,0.0097032,0.4491978,0.0182284,0.1652552,0.0394448,0.5460687,0.0107179,0.0838193,0.1723521,0.0127182,0.4012078,0.1866933,0.1831021,0.115814,0.0271562,0.4571333,0.4000393,0.3163024,0.0109565
117,0.1132597,0.40163,0.0031901,0.0991813,0.0801779,0.6934074,0.0897519,0.5869299,0.5880875,0.2217851,0.5322737,0.2389121,0.3269988,0.6562557,0.4553096,0.3818845,0.3685088,0.4050301,0.6813852,0.040225,0.0265137,0.2931563,0.1246455,0.5407289,0.1809117,0.4073031,0.7434848,0.75667,0.5535147,0.561303,0.649673,0.6166345,0.5558415,0.647229,0.6767874,0.5068428,0.5564287,0.6745575,0.6730108,0.5071252,0.6214794,0.2645508,0.5175617,0.3716045,0.0305032,0.6084447,0.3965582,0.0,0.0214084,0.3630285,0.0276925,0.0069914,0.1055949,0.3931536,0.5292752,0.0288404,0.0189086,0.0441363,0.1386454,0.0714228,0.5512397,0.3343754,0.1264358,0.3749808,0.2283868,0.0135521,0.1768248,0.1007334,0.7072133,0.0338504,0.0679888,0.5295399,0.6038158,0.4328856,0.1220588,0.5362562,0.7597467,0.4197494,0.2548932,0.2155061,0.1277395,0.3895964,0.017404,0.3672593,0.0201859,0.2059196,0.0540422,0.6079287,0.0119704,0.1336386,0.1278272,0.0681658,0.3966636,0.1731255,0.2054614,0.0588539,0.0357093,0.4427168,0.4123578,0.2445996,0.0207821
118,0.1195889,0.451528,0.0109815,0.1197666,0.1000002,0.6615849,0.066459,0.5092097,0.5708389,0.2939678,0.5007224,0.2625161,0.2743499,0.5781194,0.475405,0.4550561,0.3712846,0.3861834,0.3673567,0.0483923,0.0339788,0.3606769,0.1504458,0.5517846,0.1174451,0.4098485,0.6637814,0.7141301,0.5480139,0.5070468,0.6401765,0.7405797,0.6917271,0.7362413,0.8395082,0.632806,0.5535699,0.7476111,0.6904703,0.613936,0.7259625,0.2157671,0.4870225,0.2732986,0.0377182,0.7457593,0.4723863,0.0,0.007482,0.3049326,0.0319867,0.0134248,0.0701033,0.3022709,0.543768,0.0382664,0.00067,0.0242782,0.1935237,0.0919527,0.4288486,0.336292,0.2040526,0.5618739,0.200077,0.0086827,0.2507493,0.1225474,0.7349447,0.0866741,0.0441495,0.6531649,0.5466827,0.3106254,0.1285652,0.6352797,0.6320361,0.4167796,0.3288866,0.244236,0.1229959,0.2149096,0.0262007,0.3943947,0.0222395,0.1552597,0.0506734,0.7015014,0.0233196,0.1158354,0.1983003,0.0315764,0.280447,0.1664064,0.1704004,0.0614065,0.0394091,0.383013,0.4245975,0.2181699,0.0058823
119,0.1567226,0.4881959,0.0045652,0.0673699,0.1639471,0.6756047,0.0954667,0.4899188,0.6176351,0.1937692,0.4148114,0.2718078,0.328456,0.6406136,0.5021085,0.4241591,0.4048546,0.2535049,0.4770862,0.0159803,0.0279846,0.4294768,0.1316096,0.566333,0.1401878,0.4494451,0.5080089,0.7060705,0.6535667,0.5576629,0.6735834,0.3365144,0.6490822,0.6260186,0.5467832,0.6786317,0.5948174,0.6114905,0.6077302,0.6482835,0.5910997,0.3276723,0.4666577,0.2872455,0.0517437,0.6726392,0.2917656,0.0,0.0052881,0.4108965,0.0442344,0.0452074,0.1045338,0.291252,0.5289403,0.0567806,0.0044697,0.0313342,0.2181642,0.0972641,0.4631887,0.2574994,0.1526617,0.5317451,0.2310351,0.0575048,0.1705533,0.1508752,0.5732009,0.0573111,0.0578296,0.7063121,0.690389,0.4399426,0.1458402,0.6536269,0.6254119,0.3875115,0.2351338,0.2792889,0.0613064,0.1967267,0.0063577,0.4733751,0.0139682,0.1068504,0.0360784,0.5662392,0.0114101,0.0493042,0.1545252,0.0248258,0.2787882,0.1778607,0.1928377,0.1494792,0.0339711,0.548902,0.4840571,0.2491844,0.0463177
120,0.128088,0.5613822,0.0066444,0.1426177,0.0892119,0.6894094,0.0684709,0.3616024,0.5638384,0.2842422,0.4836309,0.2580213,0.1694587,0.5736263,0.4106814,0.6228243,0.2330564,0.3315312,0.4850684,0.0239491,0.0294824,0.4537462,0.1126528,0.4905116,0.1733965,0.4082195,0.5927302,0.6143318,0.631833,0.5952542,0.6770548,0.7909822,0.3030816,0.732784,0.5885563,0.6384228,0.6594692,0.5554912,0.693155,0.654614,0.6719179,0.2260665,0.4743996,0.3485709,0.0400724,0.5735953,0.3940245,0.0,0.027201,0.4483624,0.0219275,0.0094025,0.1045142,0.3389393,0.4846913,0.055264,0.0008844,0.058728,0.1850848,0.1220238,0.4122488,0.3098114,0.1516134,0.4752718,0.1436722,0.022931,0.2072003,0.1469568,0.6060842,0.0469542,0.0349171,0.5749911,0.5658425,0.3461357,0.1282107,0.5926969,0.6575691,0.3658178,0.3140472,0.2260428,0.0569272,0.2589107,0.0052831,0.4794702,0.0125242,0.1698848,0.1297303,0.6505123,0.0400808,0.085051,0.1207229,0.0323569,0.4287195,0.1537443,0.129368,0.0796842,0.0601147,0.3985443,0.5448223,0.2601836,0.0107355
121,0.0873229,0.4784465,0.0055308,0.0498662,0.1226446,0.6490656,0.1036435,0.2751935,0.680885,0.1979701,0.5268795,0.1961415,0.186017,0.5178841,0.321344,0.5006508,0.246127,0.3577209,0.3878112,0.0408223,0.0465915,0.2556816,0.0957436,0.5118067,0.1494782,0.4621892,0.542358,0.6419594,0.5678067,0.6665486,0.6294186,0.6417248,0.5994941,0.5902603,0.6940363,0.5802826,0.4914455,0.703193,0.6032849,0.6544133,0.6229231,0.2612559,0.5673022,0.3143421,0.0463947,0.6060644,0.5098734,0.0,0.0116692,0.3226218,0.0303358,0.0278445,0.0848817,0.3320719,0.5302258,0.0599903,0.0011029,0.0474945,0.1596702,0.0626221,0.4134304,0.3669674,0.1541007,0.3840172,0.0425812,0.0304253,0.2412389,0.1151263,0.6497178,0.0777816,0.0401596,0.6533881,0.5554296,0.552386,0.107904,0.662458,0.6317052,0.3567628,0.4919139,0.1915731,0.1141712,0.2888309,0.015867,0.4421697,0.0140199,0.1796857,0.0485056,0.7021582,0.0209472,0.1844983,0.2320689,0.0305715,0.3957534,0.1672918,0.2215318,0.0675525,0.0815127,0.3050589,0.4003272,0.2713322,0.00883
122,0.1994058,0.4535399,0.0048073,0.0592856,0.1571351,0.6301488,0.0825443,0.4800689,0.2561286,0.2009525,0.4598577,0.2191384,0.3073968,0.6713466,0.4582234,0.5332238,0.2814777,0.3396431,0.5014945,0.0109182,0.0480453,0.4069427,0.1135326,0.5350221,0.1347793,0.4243027,0.4099533,0.5179466,0.6882678,0.617793,0.7041539,0.6357862,0.6827601,0.702512,0.6163738,0.7039042,0.647199,0.550612,0.5653752,0.5365413,0.6057191,0.1879194,0.4417245,0.406628,0.0260353,0.626813,0.4561599,0.0,0.0136479,0.3338533,0.0490375,0.0342822,0.089959,0.3795273,0.5458888,0.0557588,0.0009532,0.0414095,0.1775601,0.0836949,0.3937591,0.2944561,0.1982375,0.4588213,0.1604272,0.0339948,0.1652633,0.1265502,0.6746801,0.0444303,0.0472205,0.6164861,0.5436559,0.4173778,0.115262,0.6137815,0.7028143,0.3958074,0.1990441,0.1440312,0.0768681,0.2260829,0.0240845,0.4835598,0.0089995,0.206377,0.0964675,0.6665895,0.0152846,0.0992595,0.1790911,0.0138201,0.4750245,0.2173477,0.1768007,0.0819528,0.0238912,0.3981073,0.4116496,0.2227977,0.0184937
123,0.1396803,0.4584231,0.0060875,0.1363794,0.1226126,0.6280929,0.1145193,0.6603142,0.6049633,0.2386669,0.4593723,0.4910907,0.2658687,0.6612856,0.4034383,0.5477804,0.2431106,0.3900361,0.5092261,0.0183484,0.0244778,0.3702535,0.0805352,0.5917907,0.2080304,0.5198962,0.5526915,0.6598791,0.5815111,0.5776707,0.6501627,0.6101671,0.6899223,0.3458593,0.5476327,0.609218,0.6716313,0.8425799,0.7271226,0.7047603,0.6513476,0.3118495,0.4784637,0.4678342,0.0204875,0.6160128,0.4357512,0.0,0.0163601,0.3542021,0.0628496,0.0226519,0.0516843,0.2921577,0.4258131,0.0775229,0.0008439,0.0343313,0.2738074,0.1625526,0.4461689,0.3467373,0.1684142,0.4740595,0.2740495,0.0093984,0.1653444,0.1363263,0.7779002,0.0431356,0.0465128,0.5325933,0.3566292,0.2902655,0.1926122,0.5048347,0.6251046,0.1124489,0.5341552,0.3248706,0.0935484,0.1950721,0.0136259,0.4565685,0.0165369,0.157192,0.0865939,0.5870071,0.0204221,0.0675639,0.2095205,0.046166,0.3779082,0.1555698,0.2685456,0.0984985,0.0374022,0.4383923,0.5038586,0.2481291,0.0588837
124,0.2031999,0.515099,0.0097489,0.1548262,0.1971894,0.5978758,0.093759,0.5183977,0.6392258,0.2556178,0.4492974,0.2140022,0.2611103,0.5282948,0.5374804,0.3224342,0.340373,0.3648082,0.4941296,0.0112422,0.0542829,0.3795871,0.1903057,0.4680947,0.1101928,0.439931,0.5242628,0.5728554,0.7140434,0.7324077,0.6091037,0.6086377,0.6356587,0.6975049,0.5492105,0.6219526,0.6178184,0.5338976,0.6657805,0.6062103,0.6590398,0.2907773,0.4926435,0.3584038,0.0318047,0.6394104,0.3969532,0.0,0.0091651,0.3368061,0.0293819,0.018827,0.0865935,0.3096373,0.5348268,0.0430239,0.0004582,0.0474433,0.1668189,0.1502272,0.4289955,0.3833269,0.1817425,0.4672191,0.1639944,0.0142344,0.2243088,0.0718797,0.5649819,0.0538019,0.0619479,0.2769041,0.5874635,0.3542063,0.1156407,0.5554302,0.715091,0.3861842,0.2602964,0.2246126,0.0713727,0.2947543,0.0064611,0.3647343,0.0166816,0.1586256,0.0998074,0.5537379,0.0141372,0.1619681,0.1632456,0.0216693,0.4137724,0.1985103,0.2118472,0.1356718,0.023367,0.3974812,0.530892,0.2804365,0.0251858
125,0.080929,0.4728127,0.0080339,0.1916293,0.1441963,0.6586081,0.0733876,0.5887457,0.545319,0.2295666,0.3853239,0.2482285,0.2562729,0.5096964,0.4105633,0.3860155,0.4311681,0.3703855,0.5049117,0.0153851,0.0215533,0.3437508,0.1528762,0.5481123,0.1068917,0.5354195,0.5790915,0.645534,0.7105147,0.7063005,0.5675325,0.569411,0.597138,0.7308125,0.6251977,0.6970779,0.5663446,0.6482897,0.6396734,0.7258678,0.6952383,0.2360903,0.5441814,0.3521881,0.0574105,0.500022,0.3395424,0.0,0.01179,0.4220726,0.0396166,0.0145943,0.0690581,0.4641387,0.4886303,0.0586586,0.003237,0.0303879,0.1366497,0.2384968,0.4387113,0.3752805,0.1178238,0.405004,0.1996334,0.0096056,0.2269336,0.070553,0.6795568,0.0367735,0.0603848,0.5997432,0.3025342,0.4316725,0.1529479,0.6333471,0.6967165,0.379197,0.3709297,0.2005355,0.1239126,0.2564102,0.0117651,0.4473656,0.015414,0.1628104,0.0790221,0.5647388,0.0124457,0.1368158,0.1941208,0.0258656,0.4026394,0.1931409,0.2143195,0.0469238,0.0275245,0.4365542,0.427089,0.2547835,0.0096274
126,0.1798183,0.3455626,0.0157891,0.1421914,0.1284483,0.5510177,0.0809489,0.4449431,0.6186748,0.254838,0.5077075,0.3129288,0.3907179,0.5899403,0.4042742,0.4897377,0.2743011,0.3084759,0.3789189,0.0451699,0.0496048,0.362697,0.0841814,0.6380643,0.1228039,0.4171634,0.62428,0.5885516,0.5291749,0.722235,0.6758788,0.6273516,0.7256382,0.5586548,0.6655987,0.748958,0.7608436,0.5855602,0.6716132,0.6252241,0.6810024,0.2525022,0.5268298,0.2986385,0.0330304,0.5423221,0.3620996,0.0,0.0278683,0.4165379,0.0122354,0.0654545,0.1278797,0.3585113,0.4545585,0.0854841,0.0012029,0.0368509,0.1342606,0.0670866,0.5095769,0.357099,0.1935195,0.5184309,0.2435255,0.0309978,0.2007726,0.0685069,0.6867028,0.0644407,0.0621119,0.609311,0.550622,0.1504058,0.1334445,0.7527296,0.6894875,0.3697293,0.2775424,0.273749,0.1220295,0.2501902,0.0246096,0.5200139,0.0128577,0.1508091,0.0487254,0.6618116,0.0115394,0.1346371,0.1649397,0.0386823,0.4364294,0.2120833,0.1539471,0.0504197,0.0475343,0.3640647,0.557361,0.2990994,0.062508
127,0.0961289,0.4984625,0.0079845,0.1400282,0.166789,0.5666677,0.0912905,0.3454984,0.5559556,0.2352662,0.4857048,0.2305355,0.235383,0.5336228,0.4379263,0.3869024,0.3389008,0.4427404,0.405995,0.0300109,0.0176725,0.3560962,0.1602042,0.540072,0.1310138,0.4368185,0.5115636,0.6692164,0.6286107,0.589142,0.5541332,0.6358912,0.5262397,0.7020332,0.6347293,0.632731,0.5802233,0.6434448,0.5375848,0.6110434,0.7153757,0.2336067,0.6606283,0.3681867,0.0734044,0.5921425,0.4558771,0.0,0.0145176,0.4131049,0.0372196,0.0445119,0.0870486,0.3030215,0.5330489,0.0816922,0.0001649,0.0460382,0.1605147,0.1037373,0.3014377,0.3904342,0.1580789,0.4836786,0.1680504,0.0280712,0.1700171,0.1012636,0.7286902,0.0511384,0.0458303,0.5581295,0.5479531,0.3741833,0.0538934,0.6381398,0.5151354,0.4447084,0.3352177,0.2855838,0.0998698,0.204891,0.0212012,0.478267,0.0136762,0.2099468,0.0976236,0.5966152,0.0399411,0.1325891,0.1604296,0.0236474,0.3268327,0.1996684,0.2416862,0.0647956,0.0139893,0.3588574,0.4635767,0.2727889,0.0195966
128,0.1479565,0.4212519,0.0095919,0.0748128,0.1222404,0.7290641,0.0986166,0.4626106,0.5950613,0.2263069,0.5042415,0.2403693,0.2694263,0.5562421,0.4308955,0.6664174,0.2040299,0.3995167,0.438103,0.0141636,0.123291,0.3800425,0.1488291,0.5806328,0.1302561,0.4356855,0.6262626,0.6129586,0.6724858,0.6602856,0.6575761,0.6720922,0.558823,0.5627679,0.6141202,0.6022919,0.6001744,0.7064418,0.6749608,0.5841034,0.6187281,0.2300407,0.4939438,0.3377846,0.0426674,0.6024497,0.3889132,0.0,0.0111887,0.2847283,0.0239942,0.0097193,0.1587594,0.3170644,0.5140995,0.0823014,0.011884,0.0173721,0.1420024,0.0526926,0.5093694,0.2852544,0.1388604,0.3675362,0.1705829,0.0152263,0.3114815,0.0836616,0.7017143,0.0493425,0.0337258,0.635426,0.6279637,0.4276929,0.2062282,0.3333643,0.7158575,0.4226262,0.3305516,0.2303128,0.0961608,0.2633617,0.0217567,0.4462628,0.0322107,0.1753372,0.0677901,0.6428536,0.0217199,0.1137582,0.197641,0.022128,0.3940013,0.1568053,0.2089059,0.0288902,0.0422508,0.4597068,0.492799,0.2844776,0.0118388
129,0.1258467,0.4671344,0.0052988,0.1021146,0.136427,0.6656057,0.0869148,0.5701504,0.6626461,0.2517125,0.4915478,0.2463126,0.3082495,0.5784878,0.2916973,0.5145913,0.3522799,0.3541571,0.424452,0.0179671,0.0364803,0.4095119,0.1281328,0.5380543,0.1445623,0.4513438,0.5546771,0.5951628,0.6596072,0.7917969,0.6326553,0.6236862,0.7611923,0.6233474,0.5266737,0.6407443,0.5820453,0.6102807,0.7345967,0.5877697,0.6925819,0.1921048,0.3644352,0.4036934,0.0475625,0.7643978,0.4863125,0.0,0.0125874,0.3341299,0.0399235,0.0162308,0.0606439,0.2688873,0.4198799,0.0392921,0.0034148,0.0426473,0.1253574,0.1566951,0.4906307,0.3602647,0.2485128,0.4903296,0.2459239,0.0064976,0.1745401,0.0682735,0.6858142,0.0563322,0.0567493,0.6219715,0.5863162,0.4623563,0.1996679,0.6848057,0.3331235,0.4879621,0.3828513,0.2015778,0.0736527,0.3203561,0.0217649,0.3566692,0.0212653,0.1602628,0.0717252,0.6132799,0.024487,0.0904242,0.1298972,0.0382472,0.3568104,0.1662185,0.2469366,0.1258073,0.0301237,0.4609172,0.4603258,0.2630908,0.0179172
130,0.154007,0.4297649,0.0119493,0.1233866,0.0850633,0.6473185,0.129555,0.4687737,0.6665895,0.2360036,0.4196343,0.3315478,0.2688561,0.5794197,0.4852535,0.3964294,0.3237022,0.429029,0.4619,0.0260277,0.047829,0.3753413,0.0904731,0.4885274,0.1369444,0.5015495,0.436241,0.7023546,0.645391,0.6780762,0.5333352,0.5800792,0.5490052,0.5671233,0.6012948,0.7200468,0.5352382,0.4651648,0.6516181,0.6554503,0.6339726,0.1592461,0.6247232,0.2359215,0.0357533,0.6183449,0.493338,0.0,0.0395771,0.4005595,0.034996,0.0107112,0.0733407,0.3429307,0.4458227,0.0371944,0.0023074,0.0491369,0.2313869,0.0909228,0.5029616,0.2545951,0.2129057,0.4029882,0.2214734,0.0177208,0.2151967,0.0912856,0.6607064,0.0490831,0.0338579,0.560469,0.5652903,0.4129142,0.2027972,0.6141141,0.5613874,0.2034588,0.3458536,0.2104763,0.0945227,0.1761817,0.0065447,0.5510642,0.0300563,0.1583678,0.1028674,0.6516726,0.0229461,0.0942073,0.1350728,0.0203795,0.4452117,0.1480716,0.1878433,0.0609205,0.0433324,0.4215994,0.5070997,0.1926129,0.0211696
131,0.1727989,0.3129937,0.012436,0.0871527,0.1146904,0.5181592,0.1086575,0.5066626,0.7306383,0.1612009,0.4755794,0.2816128,0.2591199,0.6485905,0.5095178,0.5530816,0.2761594,0.4406898,0.4056672,0.0234656,0.0916015,0.381273,0.1660131,0.5526486,0.1908836,0.4734528,0.5190368,0.5278758,0.5652799,0.5373173,0.6793359,0.6011333,0.6450943,0.6935775,0.6144376,0.5995436,0.6260867,0.6314531,0.631897,0.5748739,0.6544384,0.2605671,0.4446449,0.3650562,0.0231474,0.756634,0.3872077,0.0,0.0201342,0.3603421,0.0383339,0.0329901,0.0945956,0.3875459,0.5629558,0.0691116,0.0004462,0.0396521,0.2041512,0.0770622,0.4273938,0.2702172,0.1756254,0.4478208,0.1607478,0.0050374,0.1969324,0.157064,0.6372215,0.0514017,0.0302365,0.6264148,0.5385808,0.4506791,0.1513447,0.7088193,0.5428901,0.372254,0.3138978,0.2571534,0.1311705,0.2662011,0.0194817,0.3999934,0.0397846,0.1384972,0.090999,0.595856,0.0214107,0.1248458,0.163231,0.0376934,0.2994282,0.1424292,0.1561164,0.0842825,0.0232169,0.3571761,0.4589016,0.2786238,0.0207038
132,0.1771121,0.4479469,0.0120289,0.14493,0.1002595,0.668867,0.0835665,0.506325,0.6165665,0.2976808,0.2233945,0.3101984,0.2533739,0.6314411,0.4822276,0.4931861,0.3381593,0.420627,0.377224,0.022818,0.0286848,0.4572126,0.0459959,0.4975697,0.1755495,0.39243,0.6156316,0.6337157,0.5938823,0.7288916,0.6890441,0.6391063,0.6244695,0.6002636,0.6256504,0.6936524,0.7226344,0.5764735,0.6954671,0.6612291,0.6281372,0.2866974,0.505634,0.3570026,0.0340259,0.5722947,0.3409658,0.0,0.013021,0.3675328,0.0170258,0.0080165,0.1150309,0.334237,0.5658881,0.0506453,0.0048216,0.030968,0.1382416,0.1212347,0.5792285,0.3317322,0.2444255,0.3889519,0.2716052,0.0142127,0.1868861,0.1176418,0.619605,0.0853486,0.0387649,0.5667479,0.484742,0.3578527,0.1938932,0.6132172,0.5949736,0.4648445,0.312381,0.2374388,0.1061471,0.3032096,0.0068703,0.3646832,0.0099079,0.1495897,0.0960772,0.5683585,0.0343539,0.100207,0.1516727,0.0249015,0.5169634,0.1614143,0.2580347,0.064091,0.0343654,0.4519042,0.4303722,0.2910354,0.0250329
133,0.1372955,0.4093608,0.0087301,0.099587,0.1405151,0.6442864,0.1038385,0.5950571,0.5625696,0.2560921,0.5446927,0.1153201,0.3257456,0.6039014,0.3954598,0.3714699,0.4228803,0.3463234,0.4345492,0.0303332,0.0268105,0.3463849,0.067899,0.6377606,0.1336284,0.4328302,0.5989657,0.5800137,0.6095843,0.5855919,0.6074217,0.5523816,0.648913,0.5319303,0.6114884,0.6294901,0.6305909,0.7501712,0.6026421,0.749589,0.6441346,0.2248862,0.4773423,0.4438089,0.0267696,0.5187162,0.4595045,0.0,0.014984,0.349975,0.0342981,0.0161555,0.1242985,0.3812169,0.510591,0.1011652,0.0020885,0.0418545,0.139307,0.1581089,0.5636321,0.4030793,0.2130494,0.4607925,0.2302182,0.0194748,0.1820965,0.1132059,0.6445659,0.0629758,0.0671452,0.5205026,0.5690058,0.3219653,0.1914592,0.7666988,0.6124812,0.3114061,0.633298,0.2170845,0.0595353,0.1808518,0.048132,0.5006145,0.0096428,0.1631072,0.0848663,0.5600492,0.008463,0.1477457,0.2093819,0.0230493,0.4154894,0.1567522,0.1647398,0.0891245,0.060008,0.3646157,0.4337852,0.2603055,0.0313471
134,0.2463545,0.5638443,0.0018055,0.0548881,0.1547809,0.6155102,0.102276,0.4960965,0.7137574,0.1938038,0.4621142,0.3183465,0.2377237,0.6485819,0.4536956,0.6128656,0.2699024,0.339021,0.4675299,0.0155525,0.0300951,0.426153,0.0948097,0.6464595,0.1283257,0.4696203,0.424814,0.6112925,0.6473884,0.7127451,0.5138975,0.6107198,0.4847598,0.6807502,0.7703118,0.6095848,0.661738,0.7810249,0.599044,0.6839845,0.614024,0.1613914,0.4620141,0.3176905,0.0262774,0.6840392,0.4455719,0.0,0.0202209,0.2566889,0.0318684,0.0204127,0.1376459,0.4099028,0.4582601,0.0411732,0.0037618,0.0268945,0.1804121,0.1201144,0.4224237,0.4426788,0.1943923,0.37071,0.1392203,0.0175556,0.1687541,0.0761518,0.5664,0.0483992,0.0181873,0.4823525,0.5268393,0.3775757,0.1148594,0.5972273,0.6464213,0.3465238,0.3932254,0.2438536,0.0356604,0.2028153,0.0127149,0.4197319,0.0113465,0.1825993,0.0551942,0.6476789,0.0206168,0.0959815,0.1998235,0.0266064,0.3593715,0.1234481,0.2885738,0.0723421,0.0377957,0.3711607,0.4411499,0.2493792,0.0069527
